tokenId,Wings,Tail,Body,Legs,Head,Horns,Eyes,domain,color,replceable,replaced,Names,Generation
3416,2,14,9,13,17,23,6,1,0,3,,Shestradd,7
3417,10,11,1,20,6,15,1,3,7,1,,Nyran,6
3418,12,3,23,17,8,2,15,0,8,2,,Drakwerd,7
3419,15,4,1,1,6,18,22,1,7,3,,Dongkwerd,6
3420,16,6,16,8,17,24,14,1,8,2,,Rodyluth,6
3421,19,2,21,1,3,3,23,0,3,1,,Gaiban,6
3422,3,21,21,17,4,14,4,3,1,3,,Gaurnoth,5
3423,19,10,17,7,8,4,19,1,6,2,,Llyphaw,6
3424,9,12,21,16,7,5,14,0,7,4,,Cheesam,7
3425,13,12,1,23,5,3,10,1,1,2,,Keliloo,7
3426,6,15,1,21,9,10,18,0,9,1,,Beeryn,7
3427,6,21,19,16,13,7,24,3,6,3,,Snaedan,7
3428,15,2,15,17,20,2,16,3,7,2,,Coodoph,5
3429,14,1,2,16,1,14,1,0,7,1,,Mosyhooth,4
3430,7,17,12,22,7,9,5,3,2,4,,Frakwerd,6
3431,23,8,7,17,18,15,13,0,0,1,,Bliakwad,7
3432,2,16,11,7,7,22,13,1,6,3,,Soodoph,6
3433,12,2,18,24,16,12,7,0,6,3,,Chacrirad,6
3434,23,23,1,18,19,23,16,0,9,2,,Banureer,5
3435,10,4,24,15,19,8,24,0,4,2,,Rheivor,6
3436,3,15,19,11,24,20,19,3,5,1,,Ghaamord,6
3437,6,24,6,7,1,4,9,3,2,1,,Drakur,6
3438,13,4,10,7,10,17,22,3,3,3,,Taskogar,6
3439,17,8,17,6,12,14,14,1,7,2,,Tinshudel,5
3440,23,24,2,23,15,8,8,2,4,0,,Polorelf,5
3441,12b,12b,14,16,5,5,18,1,8,4,"L01E012,L02E012",Bloikwad,5
3442,14,14,17,11,9,3,24,1,3,0,,Draylza,6
3443,7,17,3,5,23,19,15,0,4,2,,Waromuth,7
3444,5,1,23,1,16,1,22,1,3,0,,Boshoor,5
3445,22,5,4,5,14,11,24,2,4,3,,Morthyper,6
3446,19,6,1,14,18,10,5b,0,4,1,L07E005,Zaugha,7
3447,8,6,5,14,17,5,22,0,8,1,,Weurphoor,6
3448,7,3,15,23,13,22,6,0,2,2,,Pewraph,7
3449,5,24,13,17,5,19,2,3,8,3,,Toratooth,6
3450,9,4,8,21,1,2,18,1,6,2,,Rothotooth,7
3451,20b,1,19,22b,4,8,24,1,4,2,"L01E020,L04E022",Queushoor,7
3452,9,9,13,20,22,6,11,2,8,2,,Crylpith,6
3453,14,8,21,1,1,2,13,0,1,0,,Ieeralph,6
3454,20,18,11,7,22,20,7,2,7,3,,Rhousul,5
3455,19,4,12,4,11,5,15,0,9,2,,Raksmeper,6
3456,6,24,15,16b,12,22,1,2,0,1,L04E016,Rghy,7
3457,8,19,20,22,19,6,12,0,1,4,,Shudham,6
3458,6,3,13,12,1,16,18,1,1,2,,Polpurak,7
3459,8,1,2,21,14,12,19,2,8,3,,Rayquagar,7
3460,14,23,2,7,3,22,3,3,8,1,,Kelnygha,6
3461,3,4,16,6,20,2,20,3,1,3,,Tulardragon,6
3462,12,22,21,3,11,10,13,3,9,2,,Dricer,7
3463,12,21,8,13,19,6,14,2,8,4,,Honacoq,7
3464,5,18,18,17,18,8,14,3,2,1,,Caierta,5
3465,16,1,22b,6,3,8,7,2,6,1,L03E022,Rynchuche,7
3466,1,2,9,8,21,19,12,0,3,4,,Uoothiq,7
3467,20,16,17,12,15,7,1,0,8,3,,Meezuka,7
3468,14,14,2,7,1,21,1,1,4,2,,Nyshether,5
3469,24,17,4,2,2,12,1,0,4,4,,Denvepol,6
3470,8,5,23,6,1,15,22,1,5,2,,Roetsay,7
3471,7,12,10,2,19,23,9,3,0,4,,Pheirphoor,7
3472,6,10,23,22,9,11,1,2,7,2,,Shyiwooth,7
3473,15b,17,6,23,9,2,3,1,5,1,L01E015,Steebuq,7
3474,14,6,12,2,2,9,15,3,6,2,,Theugharr,6
3475,20,4,22,13,22,23,2,0,4,4,,Jiagarr,6
3476,9,13,5,3,16,1,19,2,8,0,,Drakolf,7
3477,20,13,14,14,14,16,17,0,7,2,,Blyphar,5
3478,24b,20,24,18,9,5,1,0,6,1,L01E024,Koq,7
3479,6,5,7,18,22,5,2,0,1,2,,Llialudh,6
3480,4,15,22,13,4,6,7,2,1,4,,Guiper,6
3481,4,5,10,7,8,23,12,3,1,4,,Syierta,7
3482,21,2,14,24,19,16,22,1,2,2,,Lyeebor,7
3483,9,16,5,21,2,14,7,1,9,0,,Poo,7
3484,19,3,24,20,16,9,8,1,5,0,,Snoolpith,7
3485,20,17,13,24,3,24,14,1,0,4,,Rynyhord,6
3486,5,20,16,22,21,9,8,0,0,2,,Chaezuka,7
3487,18,16,24,8,9,23b,11,3,1,1,L06E023,Smuqark,7
3488,12,1,4,14,3,4,20,1,5,3,,Veavrom,6
3489,13,10,19,9,5,16,4,1,3,2,,Shoitia,7
3490,4,23,23,3,17,22,23,3,6,2,,Zheamos,5
3491,14,11,7,16,7,24,20,2,3,4,,Hikwerd,6
3492,23,19,18,22,24,5,19,2,7,2,,Kimlycha,6
3493,8,4,15,17,3,12,12,3,6,4,,Raiwham,6
3494,24,2,9,14,10,15,16,2,8,2,,Rilyldan,7
3495,2,13,16,5,16,12,16,0,1,2,,Lelf,5
3496,17,1,11,7,1,18,13,2,0,3,,Polijord,6
3497,7,3,14,6,9,21,19,0,9,2,,Yoood,7
3498,2,12,15,23,5,13,7,0,2,3,,Bliathoph,7
3499,18,24,22,22,7,3,9,0,8,3,,Morsmuvor,6
3500,21,21,24,5,14,14,24,1,3,2,,Morcheskel,4
3501,10,10,22,8,3,23,19,0,9,2,,Polstrapol,6
3502,19,3,5,19,1,22,4,0,7,2,,Qeievtta,6
3503,18,1,13,8,3,19,7,2,5,1,,Zeekin,7
3504,15b,20,15,12b,23,18b,5b,0,9,4,"L06E018,L07E005,L01E015,L04E012",Dellyvor,7
3505,19,5,14,24,8,8,4,3,8,3,,Kinikord,6
3506,9,7,7,13,23,14,11,0,3,0,,Warlasul,6
3507,9,14,7,22,19,24,18,0,5,4,,Driawhard,7
3508,2,9,2,12,18,24,15,3,3,3,,Blomor,6
3509,23,24,7,4,21,4,22,0,0,1,,Galoodd,6
3510,18,12,18,14,9,3,14,1,6,2,,Hatysoth,5
3511,6,11,24,15,6,20,21,0,7,0,,Sniwraph,6
3512,17,22,12,11,7,16,11,0,5,4,,Fiwoorph,6
3513,7,14,14,11,21,2,7,1,7,2,,Verrhamos,5
3514,12,8,8,7,3,11,13,2,5,3,,Tanchetan,6
3515,16,6,2,24,12,21,8,3,8,2,,Samcriran,7
3516,15,5,10,10,15,24,13,0,3,2,,Thraurjond,5
3517,22,5,16,10,2,11b,16,1,2,1,L06E011,Lphe,6
3518,10,16,18,12,1,19b,12b,1,1,3,"L06E019,L07E012",Swurak,7
3519,6,16,24,11,24,16,14,1,2,2,,Sdrawraph,5
3520,22,20,7,13,24,18,19,1,7,2,,Byalf,7
3521,23,24,6,6,12,9,17,2,6,0,,Zoony,6
3522,20,2,10,6,2,4,15,0,4,1,,Queimurk,6
3523,6,24,14,17,9,14,16,0,2,0,,Jaydraph,6
3524,16,8,22,13,20,17,15,1,3,3,,Cairnoth,7
3525,23,24,6,7,8,5,7,0,4,2,,Qioorkdda,6
3526,13,12,19,7,13,9,16,1,4,2,,Cruigar,6
3527,20,3,19,1,2,24,18,1,9,3,,Sdrarphoor,7
3528,7,6,7,4,6,4,8,1,6,1,,Reydra,4
3529,12,22,7,18,17,24,13,1,3,3,,Kuyhe,7
3530,1,15,2,13,16,22,4,2,1,2,,Lorujood,7
3531,20,5,10,16,18,3,3,2,2,2,,Ristuqua,6
3532,9,1,24,2,23,4,24,2,0,1,,Cyrnoth,6
3533,22,15,18,3,18,2,17,3,5,0,,Sulyqelf,6
3534,2,23,14,23,12,22,23,0,4,2,,Fookwad,5
3535,11,21,21,5,20,7,7,3,4,3,,Trietsoi,5
3536,20,21,11,11,7,24,1,2,2,4,,Heudham,6
3537,23,1,13,11,2,16,6,1,2,1,,Garublar,7
3538,7,23,23,17,16,16,14,0,2,2,,Mouwhard,5
3539,11,16,5,21,14b,8,13,3,3,1,L05E014,Naitor,7
3540,19,23,22,20,19,21,23,2,7,4,,Raysmumos,5
3541,18,1,23,3,1,7b,17,0,4,1,L06E007,Uood,6
3542,7,10,23,9,9,14,1,3,3,1,,Thercywar,6
3543,18,3,8,2b,15,2,1,2,9,1,L04E002,Vesphuris,7
3544,16,12,21,13,7,10,4,3,1,3,,Teyden,7
3545,18,15,22,14,20,9,19,1,8,2,,Thruiwoorph,7
3546,4,24,15,9,8,23,22,0,3,3,,Worowelf,7
3547,5,17,22,17,7,11,12,0,6,4,,Quawraph,6
3548,20,14,7,9,6,21,11,3,2,2,,Raalza,7
3549,24,24,8,23,22,8,2,0,4,3,,Rynletia,5
3550,13,2,8,2b,15,13,19,0,3,1,L04E002,Troidan,6
3551,9,20,23,5,16,24b,7,2,5,1,L06E024,Stootia,7
3552,11,21,13,4,5,23,6,0,6,4,,Fodham,7
3553,5,11,2,2,13,9,6,1,2,2,,Blyrnust,6
3554,4,23,18,3,16,17,6,2,4,3,,Whadoph,7
3555,1,24,22,11,9,22,21,3,6,2,,Lakel,6
3556,24b,19,23,8,18,4,7,2,8,1,L01E024,Braenys,7
3557,10,17,6,16,16,23,2,1,3,3,,Dear,6
3558,18,2,19,20,17,3,15,1,4,0,,Headraph,7
3559,8,17,22,21,8,14,8,1,9,3,,Deluburk,5
3560,1,4,8,3,18,23,23,3,1,4,,Schayhat,6
3561,17,13,17,4,12,15,6,0,2,3,,Lloukolf,6
3562,6,22,11,18,4b,11b,2,1,9,4,"L06E011,L05E004",Ueeryrphchaenal,7
3563,6,16,17,11,17,19,6,1,4,2,,Rynyidel,5
3564,14,3,12b,13,9,5,17,2,4,1,L03E012,Suooth,7
3565,6,7,21,21,20,3,12,1,3,2,,Skelunood,6
3566,15,14,15,23,21,23,4,0,2,4,,Nysibuth,5
3567,8,5,14,13,16,18,18,3,9,3,,Strytan,6
3568,14,12,23,18,16,19,23,1,5,3,,Banajuth,6
3569,1,15,18,19,24,16,12,0,4,4,,Perthritor,7
3570,8,24,5,24,22,15,7,1,5,4,,Perchivor,6
3571,16,15,17,6,5,2,23,3,9,2,,Queajar,7
3572,1,7,15,4,21,24,14,3,3,4,,Duuddh,7
3573,13,17,18,10,11,4,2b,3,2,1,L07E002,Clykur,7
3574,11,11,24,23,2,13,16,2,3,0,,Honuqoork,6
3575,3,14,3,15,5,18,8,0,3,2,,Radyxark,6
3576,4,7,12,1,18,20,21,3,2,2,,Nyryn,7
3577,13,24,22,14,9,23,19,1,0,2,,Woeludh,7
3578,14,21,8,17,21,13,3,1,9,2,,Syord,6
3579,1,23,16,17,19,21,3,2,2,3,,Rakshyril,7
3580,2,12,13,16,13,5,16,3,6,3,,Kalosord,5
3581,16,19,3,8,10,2,6b,1,5,1,L07E006,Rynduran,7
3582,6,18,6,14,21b,22,9,0,3,1,L05E021,Torzyhat,6
3583,13,8,16,10,1,22,7,3,4,0,,Heuzuka,7
3584,13,13,21,20,14,9,16,3,2,1,,Fornoth,6
3585,9,10,8,6,19,21,11,0,9,2,,Belyurod,7
3586,24,4,3,6,13,23,15,1,6,3,,Smaegarr,7
3587,2,19,7,11,12,11,13,1,9,2,,Rouvrom,6
3588,6,5,10,11,12,1,19,3,2,0,,Therlloban,7
3589,24,21,7,24,15,3,7,2,3,3,,Bourjond,5
3590,18,6,16,10,13,20,18b,0,8,1,L07E018,Zoives,7
3591,4,10,10,12,2,15,3,3,0,3,,Shylsor,6
3592,4,3,3,5,16,23,9,1,6,2,,Bairak,6
3593,19,15,8,2,4,9,24,1,8,2,,Rakejoork,7
3594,21,3,3,24,1,7,19,0,8,2,,Tasjikin,6
3595,19,4,1,19,6,24,19,0,1,3,,Torthrulye,5
3596,5,23,21,14,4b,20,15,0,2,1,L05E004,Tiaevooth,7
3597,10,17,1,12,20,16,17,0,3,2,,Whauthoph,6
3598,23,19,24,20,7,24,14,2,2,3,,Rayculer,6
3599,10,16,21,3,18,5,11,2,3,0,,Stikur,7
3600,14,12,24,4,14,17,21,2,7,3,,Doimor,6
3601,24,23,11,16,14,11b,14b,0,3,4,"L06E011,L07E014",Leephaw,7
3602,6,6,11,22,1,8,18,1,0,2,,Hatjodan,6
3603,19,6,10,11,7,2,23,3,3,2,,Beehin,7
3604,7,7,6,16,16,6,3,3,2,3,,Quuithoph,4
3605,14,19,19,17,16,18,1,3,1,1,,Pheiwham,6
3606,19,22b,22,18,22b,10,18,2,7,3,"L05E022,L02E022",Nalchryran,5
3607,18,15,15,16,22b,24b,4,2,3,3,"L06E024,L05E022",Ravrom,6
3608,4,16,7,11,13,2,22,3,8,1,,Yerhiryn,7
3609,23,5,11,8,18,3,12,1,2,1,,Taniqelf,7
3610,3,18,3,14,4,18,24,2,3,2,,Whidalf,5
3611,19,8,4,24,16,9,22,0,8,2,,Dynahoq,7
3612,22,6,21,12,23,7,20,2,2,3,,Uelfushalt,7
3613,13,15,17,11,12,3,6b,3,5,1,L07E006,Jitsoi,7
3614,17,9,16,4,7,2,9,0,5,2,,Raakolf,6
3615,20,22,8,12,1,20,2,2,9,4,,Claphar,6
3616,14,3,2,16,7,15,5,2,0,4,,Nyscrydra,7
3617,19,5,20,6,14,18,8,3,1,2,,Rurjond,7
3618,11,11,23,9,13,2,1,2,3,0,,Ruinys,6
3619,23,12,13,6,17,20,20,3,3,2,,Peroqor,6
3620,20,8,15,5,16,23,2,3,8,3,,Kelphorak,7
3621,1,19,6,21,8,10,14,2,9,3,,Lyeslohin,7
3622,9,1,15,13,15,17b,17,3,2,1,L06E017,Belhayer,6
3623,5,6,9,22,20,9,19,1,0,2,,Quousul,6
3624,20,18,13,6,23,13,18,2,0,2,,Vorharad,5
3625,23,19,23,3,5,9,9,2,5,1,,Chesnokel,5
3626,5,10,2,18,13,7b,24,0,7,1,L06E007,Whoetsoi,7
3627,7,20,24,6,4,16,4,2,6,3,,Lortrynys,6
3628,23,16,23,11,13,2,22,0,6,0,,Swayris,6
3629,13,14,14,15,12,11b,19,1,5,1,L06E011,Kimswaril,6
3630,16,19,23,10,3,21b,9,2,3,1,L06E021,Sleyrland,7
3631,4,17,15,9,8,14,21,1,9,2,,Tinshadan,7
3632,23,2,12,8,17,7,21,3,9,2,,Sevrurst,7
3633,1,23,9,12,10,19,22,1,6,3,,Kintahat,7
3634,21,22,14,8,1,16,24,0,6,1,,Tho,7
3635,17,19,3,3,23,17,15,3,4,2,,Quaeluddh,5
3636,5,8,2,13,4,22,5,3,9,2,,Blootsoi,6
3637,13,11,9,6,24,11,20,2,5,3,,Nioo,6
3638,18,23,7,10,23,10,12,3,0,1,,Jougharr,5
3639,6,23,11,23,13,20,18b,2,5,1,L07E018,Tasegar,6
3640,1b,8,15,13,10,16,11,2,7,1,L01E001,Yuigarr,7
3641,3,11,7,3,4,7,9,1,0,2,,Dier,5
3642,5,23,20,10,19b,4,21,2,0,1,L05E019,Zookin,7
3643,1,17,14,5,15,8,19,3,0,1,,Tanuboth,7
3644,9,15,20,2,21,14,20,2,6,3,,Verehark,6
3645,19,24,1,17,15,13,19,3,1,0,,Zhiphaw,6
3646,9,3,1,4,5,23,1,2,5,2,,Clialpith,6
3647,2,22,8,22,24,11,8,2,2,4,,Fiatsay,5
3648,18,9,18,23,12,14,1,3,1,0,,Garysar,6
3649,15,3,3,24,24,19,1,1,4,4,,Brooshoor,5
3650,14,14,13,11,14b,14,7,2,2,1,L05E014,Streyrgand,5
3651,18,6,16,4,11,6,12,0,4,2,,Drarjond,6
3652,1,21,4,19,11,6,1,0,6,4,,Dynliyer,6
3653,15,12,9,11,12,15,6,2,3,4,,Warexood,5
3654,16,22,5,13,23,19,3,3,6,2,,Sulsukal,7
3655,2,17,3,1,14,4,12,1,9,3,,Drobuq,7
3656,9,5,6,24,14,24,3,3,6,3,,Zaivrom,6
3657,21,16,10,7,3,18,7,1,1,2,,Swowoorph,6
3658,13,18,1,23,19,14,5,0,5,2,,Taiyfurk,7
3659,20,19,14,3,7,4,13,2,1,2,,Notsay,7
3660,24,2,10,18,12,11,24,0,8,2,,Rynajurk,6
3661,19,14,24,1,16,11b,15,1,8,1,L06E011,Vesevuddh,7
3662,18,4,9,11,3,7,3,1,8,2,,Snuimor,6
3663,8,6,24,22,12,4,3,1,7,2,,Fralza,7
3664,21,12,24,23,15,11,6,1,0,3,,Myood,7
3665,2,21,4,19,21,11,8,2,0,4,,Tasstyche,6
3666,16,1,9,10,3,24,14,1,3,2,,Riljudra,7
3667,20,10,6,23,22,17,19,0,7,3,,Tiahohon,7
3668,18,4,16,5,9,19,16,0,7,2,,Sneirak,6
3669,20,20,19,16,18,13,10,3,9,2,,Moudan,6
3670,3,9,13,5,16,9,20,2,6,1,,Slarak,6
3671,11,16,16,19,20,21,17,3,0,3,,Honoguddh,6
3672,11,4,15,1,12,2,2,3,3,2,,Lleaque,6
3673,18,14,19,5,24,10,24,3,1,1,,Kacha,6
3674,22,18,9,10,6,7,5,1,6,2,,Lleitsu,7
3675,9,17,10,17,15,18,5,2,4,2,,Quefamor,6
3676,3,17,3,6,21,11,4,2,1,3,,Steyrphoor,6
3677,19,23,1,5,1,12b,19,3,6,1,L06E012,Whivrurst,5
3678,8,8,13,22,2,22,22,2,8,2,,Kootsoi,4
3679,10,8,8,17,5,24,2,2,3,3,,Tryvrom,6
3680,21,16,17,13,14,6,8,3,9,2,,Kelyduth,7
3681,20,23,15,6,17,5,2,3,2,2,,Quavekel,7
3682,15,24,12,4,16,6,13,0,8,3,,Treydham,7
3683,6,2,14,13,5,19,24,3,6,2,,Braekwerd,7
3684,4,14,8,18,21,19b,2b,2,2,3,"L07E002,L06E019",Clairnust,7
3685,21,9,17,12,23,17,10,3,8,2,,Cheyfuth,6
3686,6,9,3,19,21,16,1,3,8,2,,Myatda,7
3687,18,16,22,21,14,8,12,3,5,3,,Vesiguth,7
3688,18,17,6,4,24,24,14,0,6,3,,Cheovurk,6
3689,18,12,14,10,8,14,22,1,5,2,,Yoodohooq,6
3690,9,24,11,22,5,2,20,0,8,3,,Ryneroth,7
3691,14,14,23,1,4b,8,7,1,1,1,L05E004,Vurland,6
3692,10,8,16,17,17,9,10,0,3,0,,Toothem,5
3693,4,21,24,11,5,11,3,2,9,4,,Sdravrom,6
3694,2,6,6,9,7b,6b,12,1,2,3,"L06E006,L05E007",Feood,6
3695,8b,9,18,4,23,20,16,2,1,1,L01E008,Rodyguth,7
3696,19,15,19,13,13,22,17,0,4,0,,Rilslokal,5
3697,10,11,23,2,2,13,22,3,7,1,,Lyewhyrod,6
3698,20,23,24,15,7,13,9,2,8,2,,Pyievgro,7
3699,14,14,17,3,21,18,9,1,1,2,,Veraylar,6
3700,17,7,17,23,7,4,12,1,9,3,,Quowar,5
3701,9,10,6,15,20,15,13,1,0,2,,Ceilpith,6
3702,17,6,7,16,11,18,5,2,1,4,,Dongkwad,7
3703,21,4,2,14,2,13,12,3,2,2,,Risatlar,6
3704,14,19,3,19,19,10,9,3,4,2,,Bliaphar,5
3705,1,7,11,15,19,3,2,1,3,3,,Cheaxiev,7
3706,15,10,17,1,19,24,8,1,9,3,,Baalha,7
3707,22,5,10,18,7,16,5,0,2,2,,Banuqier,6
3708,18,4b,22b,6,14,23b,20b,0,9,3,"L07E020,L03E022,L06E023,L02E004",Jauleth,7
3709,14,18,20,15,1,5,11,2,3,0,,Therybelf,7
3710,2,3,4,8,22,19,12,0,1,4,,Zeybuq,7
3711,7,7,1,4,11,1,9,3,1,1,,Beloyier,5
3712,1,23,23,7,24,7,15,0,1,4,,Nalopoo,5
3713,23,17,6,12,8,21,17,0,3,3,,Bepol,6
3714,4,14,21,7,9,24,14,1,5,4,,Polahuddh,6
3715,14,23,16,21,8,17,1,2,8,2,,Beoobro,7
3716,15,22,7,7,15,11,13,1,3,4,,Lerwedan,5
3717,14,17,2,14,24b,1,7,2,2,1,L05E024,Rakrheril,6
3718,21,18,13,13,15,12,14,2,2,2,,Sooork,6
3719,8,21,13,21,2,8,14,1,8,3,,Ruor,5
3720,1,15,21,5,7,11,21,1,1,3,,Tanahiev,6
3721,23,20,21,23,16,5,22,2,1,0,,Troipham,6
3722,21,5,6,24,16,22,18,0,4,2,,Siedham,7
3723,6,4,12,2,19,20,4,3,4,4,,Futh,6
3724,23,5,18,14,21,6,16,1,2,2,,Biedham,7
3725,18,14,20,11,19,12,3,0,9,2,,Toebuq,7
3726,5,21,4,2,16,16,5,0,0,4,,Noukim,5
3727,16,7,3,15,22,13,10,0,0,1,,Qe,7
3728,1,20,4,24,10,6,3,0,6,4,,Rynkeyer,7
3729,20,13,23,18,1,12,12,0,3,3,,Delrhuton,6
3730,4,19,16,18,4,23,18,3,1,4,,Tasafurk,5
3731,5,22,21,2,15,19,3,2,9,3,,Wyelfdragon,7
3732,10,11,9,9,4,5,12,3,4,2,,Teooth,6
3733,22,19,5,7,1,23,22,0,5,2,,Tindrohat,6
3734,23,7,10,19,18,21,22,2,3,2,,Taiwany,7
3735,11,3,14,12,10,4,20,0,2,2,,Morgelor,7
3736,4,8,14,22,21,16,2,0,7,4,,Zaykwerd,7
3737,1,6,21,21,8,15,6,3,9,4,,Rakyxlar,5
3738,2,10,12,13,10,16,19,2,1,2,,Swuiqark,6
3739,4b,13,7,8,10,16,8,2,7,1,L01E004,Zhairis,6
3740,6,9,21,13,17,16,20b,0,7,1,L07E020,Yoepham,7
3741,22,8,5,19,9,15,12,2,2,3,,Shychebur,7
3742,24,19,1,12,15,7,13,2,1,3,,Kimeyoth,7
3743,12,12,1,15,10,11,1,0,5,3,,Ruord,5
3744,18,19,17,19,10,3,20,1,2,2,,Dreitas,6
3745,3,23,23,6,14,14,5,1,1,2,,Zhuiphaw,5
3746,21,8,6,9,6,17,12,3,1,2,,Worllusul,6
3747,20,23,17,22,12,17,20,3,5,4,,Kooth,5
3748,17,13,19,5,9,19,2,0,3,3,,Loutai,6
3749,22,17,11,21,2,4,23,0,3,1,,Leramuddh,7
3750,24,9,22,20,15,4,14,2,0,3,,Qalf,7
3751,12,13,24,16,17,20,7,0,5,2,,Skeliyoq,7
3752,20,23,20,2,3,23,1,3,0,3,,Kinchrykin,5
3753,22,10,22,21,8,20,7,2,7,2,,Xord,6
3754,10,23,19,24,3,10,12,2,7,2,,Slookal,6
3755,22,20,8,15,16,20,16,2,6,0,,Swauthoph,5
3756,3,18,12,20,14,20,20,3,6,3,,Zalargon,5
3757,23,24,1,22,13,15,5,1,6,3,,Staelpith,7
3758,14,22b,24,6,15,4,13,3,9,1,L02E022,Chreegharr,7
3759,9,2,20,18,7,11,18,0,5,3,,Vesrhemos,6
3760,8,17,22,10,2,8,18,3,1,3,,Lerquudra,6
3761,13,7,24,3,6,16,5b,0,4,1,L07E005,Hatphohat,7
3762,11,10,16,22,19,22,19,0,7,2,,Banrhyver,5
3763,20,14,7,11,20,4,21,0,9,2,,Garonuth,6
3764,14,4,6,10,15,12,17,1,0,2,,Turykor,7
3765,21,12,24,11,23,24,10,2,3,2,,Meykur,6
3766,5,16,14,19,24,19,13,0,4,3,,Polofoq,6
3767,1,19,6,22,21,14,12,0,8,4,,Siewhard,7
3768,1,24,18,19,7,6,22,3,0,4,,Raylniev,7
3769,10,11,4,24,2,1,5,2,3,3,,Roththewar,7
3770,4,5,4,22,13,4,22,2,6,3,,Cier,4
3771,6,3,7,12,15,6,20,3,0,3,,Kelf,6
3772,9,17,19,9,6,23,17,0,3,1,,Jialf,5
3773,4b,23,21,17,23,1,19,1,2,1,L01E004,Sleuvrom,6
3774,23,22,18,16,2,19,15,3,1,3,,Draydalf,7
3775,12,11,2,15,5,18,21,1,8,3,,Rayuyoo,7
3776,10,9,8,22,17,16,24,0,0,1,,Weoothgon,7
3777,8,6,11,23,18,17,2,1,5,3,,Doeer,7
3778,17,14,21,11,16,23,23,3,3,3,,Dongbuq,6
3779,3,19,1,1,24,11,3,0,8,2,,Clooves,5
3780,1,22,13,1,4,4,8,1,8,3,,Mosurelf,5
3781,21,18,21,16,8,2,22,2,4,2,,Vianal,6
3782,14,3,24,2,22,16,5,2,5,3,,Bleargand,7
3783,22,7,18,12,7,17,18,3,2,4,,Zheipham,5
3784,9,6,20,7,13,24,22,3,7,2,,Scheabuq,7
3785,21,11,18,21,5,15,3,3,6,2,,Risigood,6
3786,11,7,5,24,9,16,2,2,7,2,,Nyssevor,7
3787,1,22,22,17,18,1,10,0,5,3,,Fueerkdragon,5
3788,5,14,22,22,20,2,22,2,9,3,,Nalquitia,5
3789,9,7,9,6,22,7,13,3,2,2,,Vaypol,5
3790,11,8,18,9,17,9,6b,2,4,1,L07E006,Thoolza,6
3791,19,11,14,19,2,17,1,1,0,2,,Slogharr,6
3792,20,10,13,3,14,3,4,2,6,3,,Whaycer,6
3793,23,16,16,8,21,19,10,2,7,2,,Shoerphoor,6
3794,20,13,12,7,16,14,8,0,0,3,,Shauwhard,7
3795,21,13,21,3,16,20,8,2,0,0,,Vuirod,6
3796,2,23,8,11,22,10,14,2,7,3,,Lermyray,7
3797,14,10,14,1,7,12,22,2,4,2,,Sweustradd,6
3798,2,20,18,14,15,13,22,3,6,1,,Ghaelor,7
3799,1,18,19,23,18,11,15,3,2,2,,Quaukwerd,6
3800,16,6,4,3,23,17,19,0,9,2,,Meypham,7
3801,10,4,10,9,12,23,10,0,6,2,,Lleekwad,5
3802,19,8,4,7,18,17,10,0,5,3,,Seierda,7
3803,12,3,9,10,20,5,19,3,1,2,,Xiatcro,7
3804,12b,24,14,18,3,22,10,2,6,1,L01E012,Jylarphon,7
3805,2,18,17,19b,21,7b,3,2,0,3,"L04E019,L06E007",Draiqoo,7
3806,19,16,16,14,3,17,18,3,2,2,,Strytsoi,6
3807,12,3,3,13,9,3,24,2,4,1,,Uoorkird,5
3808,13,22,11,2,8,13,11,0,7,3,,Morlemos,5
3809,5,10,12,12,4,6,24,0,9,4,,Leood,6
3810,14,22,13,12,9,5,21,1,2,2,,Soork,7
3811,9,21,15,17,23,23,13,2,8,2,,Rilslerod,6
3812,23,21,23,6,2,8,6,1,9,2,,Rhoovrurst,5
3813,12,1,5,6,18,9,19,3,2,1,,Nayper,7
3814,2b,13,2,23,14b,17b,19,2,5,1,"L06E017,L05E014,L01E002",Quablaton,7
3815,18,9,7,4,12,13,6b,3,9,1,L07E006,Quadoph,7
3816,6,14,13,16,6,7,2,3,6,3,,Xiurk,6
3817,4,22,14,3,6,3,16,1,8,2,,Dongrgand,6
3818,8,24,4,8,12,23,6,1,2,4,,Verseny,6
3819,3,8,5,14,20,19,4,3,6,3,,Delunor,7
3820,21,6,9,8,7,5,11,2,9,1,,Yeerkamuszoosul,7
3821,10,5,12,5,5,16,4,2,5,3,,Rothdriny,5
3822,10,4,5,5,7,17,2,3,2,4,,Daytur,6
3823,16,10,2,1,21,19,21,0,5,2,,Noro,6
3824,22,24,18,13,23,13,8,1,2,0,,Tyord,6
3825,15,21,13,2,15,1,21,0,4,3,,Hatiyoo,5
3826,9,2,19,20,14,15,21,2,0,2,,Raoth,7
3827,13,14,18,8,12,9,22,2,7,0,,Draaqier,7
3828,15,11,23,22,3,22,13,3,9,2,,Rraqe,6
3829,11,10,9,17,24,5,21,1,3,1,,Strouran,7
3830,9,1,5,7,10,8,4,0,8,2,,Kinpydar,7
3831,10,17,19,18,21b,10,7,2,5,1,L05E021,Jiark,6
3832,20,12,5,2,17,24,12,1,6,4,,Lleidraph,6
3833,24b,21,22,5,12,11b,9,1,7,3,"L01E024,L06E011",Smeekolf,7
3834,18,2,1,8,23,24,4,3,2,2,,Chauser,7
